"TIME","GEO","AGE","SEX","INDIC_IL","UNIT","Value","Flag and Footnotes"
"2013","Cyprus","From 55 to 64 years","Total","Median equivalised net income","National currency","18,258",""
"2013","Cyprus","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","19,743",""
"2013","Cyprus","Less than 60 years","Total","Median equivalised net income","Euro","16,255",""
"2013","Cyprus","Less than 60 years","Total","Median equivalised net income","National currency","16,255",""
"2013","Cyprus","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,577",""
"2013","Cyprus","60 years or over","Total","Median equivalised net income","Euro","13,659",""
"2013","Cyprus","60 years or over","Total","Median equivalised net income","National currency","13,659",""
"2013","Cyprus","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","14,770",""
"2013","Cyprus","Less than 65 years","Total","Median equivalised net income","Euro","16,313",""
"2013","Cyprus","Less than 65 years","Total","Median equivalised net income","National currency","16,313",""
"2013","Cyprus","Less than 65 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,640",""
"2013","Cyprus","From 65 to 74 years","Total","Median equivalised net income","Euro",":",""
"2013","Cyprus","From 65 to 74 years","Total","Median equivalised net income","National currency",":",""
"2013","Cyprus","From 65 to 74 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2013","Cyprus","65 years or over","Total","Median equivalised net income","Euro","12,640",""
"2013","Cyprus","65 years or over","Total","Median equivalised net income","National currency","12,640",""
"2013","Cyprus","65 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","13,668",""
"2013","Cyprus","Less than 75 years","Total","Median equivalised net income","Euro","16,179",""
"2013","Cyprus","Less than 75 years","Total","Median equivalised net income","National currency","16,179",""
"2013","Cyprus","Less than 75 years","Total","Median equivalised net income","Purchasing power standard (PPS)","17,495",""
"2013","Cyprus","75 years or over","Total","Median equivalised net income","Euro","11,029",""
"2013","Cyprus","75 years or over","Total","Median equivalised net income","National currency","11,029",""
"2013","Cyprus","75 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","11,926",""
"2013","Latvia","Total","Total","Median equivalised net income","Euro","4,666",""
"2013","Latvia","Total","Total","Median equivalised net income","National currency","4,666",""
"2013","Latvia","Total","Total","Median equivalised net income","Purchasing power standard (PPS)","6,446",""
"2013","Latvia","Less than 6 years","Total","Median equivalised net income","Euro","5,499",""
"2013","Latvia","Less than 6 years","Total","Median equivalised net income","National currency","5,499",""
"2013","Latvia","Less than 6 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,598",""
"2013","Latvia","From 6 to 10 years","Total","Median equivalised net income","Euro",":",""
"2013","Latvia","From 6 to 10 years","Total","Median equivalised net income","National currency",":",""
"2013","Latvia","From 6 to 10 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2013","Latvia","From 6 to 11 years","Total","Median equivalised net income","Euro","4,429",""
"2013","Latvia","From 6 to 11 years","Total","Median equivalised net income","National currency","4,429",""
"2013","Latvia","From 6 to 11 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,119",""
"2013","Latvia","From 11 to 15 years","Total","Median equivalised net income","Euro",":",""
"2013","Latvia","From 11 to 15 years","Total","Median equivalised net income","National currency",":",""
"2013","Latvia","From 11 to 15 years","Total","Median equivalised net income","Purchasing power standard (PPS)",":",""
"2013","Latvia","From 12 to 17 years","Total","Median equivalised net income","Euro","3,700",""
"2013","Latvia","From 12 to 17 years","Total","Median equivalised net income","National currency","3,700",""
"2013","Latvia","From 12 to 17 years","Total","Median equivalised net income","Purchasing power standard (PPS)","5,112",""
"2013","Latvia","Less than 16 years","Total","Median equivalised net income","Euro","4,654",""
"2013","Latvia","Less than 16 years","Total","Median equivalised net income","National currency","4,654",""
"2013","Latvia","Less than 16 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,430",""
"2013","Latvia","From 16 to 24 years","Total","Median equivalised net income","Euro","4,647",""
"2013","Latvia","From 16 to 24 years","Total","Median equivalised net income","National currency","4,647",""
"2013","Latvia","From 16 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,421",""
"2013","Latvia","From 16 to 64 years","Total","Median equivalised net income","Euro","5,051",""
"2013","Latvia","From 16 to 64 years","Total","Median equivalised net income","National currency","5,051",""
"2013","Latvia","From 16 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,978",""
"2013","Latvia","16 years or over","Total","Median equivalised net income","Euro","4,673",""
"2013","Latvia","16 years or over","Total","Median equivalised net income","National currency","4,673",""
"2013","Latvia","16 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","6,456",""
"2013","Latvia","Less than 18 years","Total","Median equivalised net income","Euro","4,525",""
"2013","Latvia","Less than 18 years","Total","Median equivalised net income","National currency","4,525",""
"2013","Latvia","Less than 18 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,251",""
"2013","Latvia","From 18 to 24 years","Total","Median equivalised net income","Euro","4,794",""
"2013","Latvia","From 18 to 24 years","Total","Median equivalised net income","National currency","4,794",""
"2013","Latvia","From 18 to 24 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,623",""
"2013","Latvia","From 18 to 64 years","Total","Median equivalised net income","Euro","5,114",""
"2013","Latvia","From 18 to 64 years","Total","Median equivalised net income","National currency","5,114",""
"2013","Latvia","From 18 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,066",""
"2013","Latvia","18 years or over","Total","Median equivalised net income","Euro","4,696",""
"2013","Latvia","18 years or over","Total","Median equivalised net income","National currency","4,696",""
"2013","Latvia","18 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","6,488",""
"2013","Latvia","From 25 to 49 years","Total","Median equivalised net income","Euro","5,393",""
"2013","Latvia","From 25 to 49 years","Total","Median equivalised net income","National currency","5,393",""
"2013","Latvia","From 25 to 49 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,451",""
"2013","Latvia","From 25 to 54 years","Total","Median equivalised net income","Euro","5,297",""
"2013","Latvia","From 25 to 54 years","Total","Median equivalised net income","National currency","5,297",""
"2013","Latvia","From 25 to 54 years","Total","Median equivalised net income","Purchasing power standard (PPS)","7,318",""
"2013","Latvia","From 50 to 64 years","Total","Median equivalised net income","Euro","4,885",""
"2013","Latvia","From 50 to 64 years","Total","Median equivalised net income","National currency","4,885",""
"2013","Latvia","From 50 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,750",""
"2013","Latvia","From 55 to 64 years","Total","Median equivalised net income","Euro","4,885",""
"2013","Latvia","From 55 to 64 years","Total","Median equivalised net income","National currency","4,885",""
"2013","Latvia","From 55 to 64 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,750",""
"2013","Latvia","Less than 60 years","Total","Median equivalised net income","Euro","4,993",""
"2013","Latvia","Less than 60 years","Total","Median equivalised net income","National currency","4,993",""
"2013","Latvia","Less than 60 years","Total","Median equivalised net income","Purchasing power standard (PPS)","6,899",""
"2013","Latvia","60 years or over","Total","Median equivalised net income","Euro","3,958",""
"2013","Latvia","60 years or over","Total","Median equivalised net income","National currency","3,958",""
"2013","Latvia","60 years or over","Total","Median equivalised net income","Purchasing power standard (PPS)","5,469",""
